spend,cards_seen,no_txns,date,region,category
318126.66,3136,6363,30/01/2023,Whitsundays,HOTELS/MOTELS & RESORTS
127133.81,1735,1643,30/01/2023,Whitsundays,AUTOMOTIVE
53242.812,287,384,30/01/2023,Whitsundays,TRAVEL AGENCIES
208854.02,4659,9458,30/01/2023,Whitsundays,RESTAURANTS
124035.41,1645,1664,30/01/2023,Whitsundays,RETAIL GOODS
24166.926,211,183,30/01/2023,Whitsundays,BUSINESS TO BUSINESS
98934.86,2249,2377,30/01/2023,Whitsundays,PKG STORES/BEER/WINE/LIQUOR
79361.59,548,802,30/01/2023,Whitsundays,RETAIL SERVICES
75411.625,999,910,30/01/2023,Whitsundays,EDUCATION & GOVERNMENT
79537.51,926,1271,30/01/2023,Whitsundays,TOURIST ATTRACTIONS
51180.395,388,456,30/01/2023,Whitsundays,ENTERTAINMENT
233546.98,1646,2258,30/01/2023,Whitsundays,HOME IMPROVEMENT & SUPPLY
109694.086,3739,4785,30/01/2023,Whitsundays,FAST FOOD RESTAURANTS
35911.22,882,1222,30/01/2023,Whitsundays,TRANSPORTATION
121194.36,1705,2771,30/01/2023,Whitsundays,BARS/TAVERNS/LOUNGES/DISCOS
813295.06,10644,21681,30/01/2023,Whitsundays,FOOD & GROCERY
103487.734,1900,2223,17/04/2023,Whitsundays,BUSINESS TO BUSINESS
668376.25,7656,12006,17/04/2023,Whitsundays,RETAIL STORES
714456.7,7783,10172,17/04/2023,Whitsundays,HEALTH CARE & DRUG STORE
1602265.2,9336,30352,17/04/2023,Whitsundays,HOTELS/MOTELS & RESORTS
21433.236,273,320,17/04/2023,Whitsundays,TELECOM
2769627.8,27164,68898,17/04/2023,Whitsundays,FOOD & GROCERY
400524.78,16047,20483,17/04/2023,Whitsundays,FAST FOOD RESTAURANTS
295611.94,2335,3142,17/04/2023,Whitsundays,EDUCATION & GOVERNMENT
171473.45,4663,6617,17/04/2023,Whitsundays,TRANSPORTATION
1160446.9,18306,31057,17/04/2023,Whitsundays,FUEL
477257.5,6327,5374,17/04/2023,Whitsundays,RETAIL GOODS
58533.066,1566,1714,17/04/2023,Whitsundays,PROFESSIONAL SERVICES
197155.17,2849,4794,17/04/2023,Whitsundays,TOURIST ATTRACTIONS
702851.4,5112,6786,17/04/2023,Whitsundays,HOME IMPROVEMENT & SUPPLY
367504,7057,8912,17/04/2023,Whitsundays,DISCOUNT & VARIETY STORES
559427.25,7987,17520,17/04/2023,Whitsundays,BARS/TAVERNS/LOUNGES/DISCOS
34665.85,157,195,17/04/2023,Whitsundays,TRAILER PARKS AND CAMPGROUNDS
1383780.6,17630,43845,17/04/2023,Whitsundays,RESTAURANTS
508646.75,5497,5953,17/04/2023,Whitsundays,AUTOMOTIVE
445737.53,7952,12824,17/04/2023,Whitsundays,PKG STORES/BEER/WINE/LIQUOR
199089.9,2020,3061,17/04/2023,Whitsundays,RETAIL SERVICES
150074.42,754,939,17/04/2023,Whitsundays,TRAVEL AGENCIES
86814.53,194,183,17/04/2023,Whitsundays,VEHICLE RENTAL
155234.88,1887,2348,6/02/2023,Whitsundays,RETAIL SERVICES
79888.99,465,655,6/02/2023,Whitsundays,BUSINESS TO BUSINESS
22405.498,322,235,6/02/2023,Whitsundays,TELECOM
41436.08,700,916,6/02/2023,Whitsundays,PROFESSIONAL SERVICES
29822.205,131,162,6/02/2023,Whitsundays,TRAILER PARKS AND CAMPGROUNDS
668914.1,9250,11751,6/02/2023,Whitsundays,HEALTH CARE & DRUG STORE
125795.945,2642,4969,6/02/2023,Whitsundays,TRANSPORTATION
280288.22,5830,6107,6/02/2023,Whitsundays,DISCOUNT & VARIETY STORES
487541.1,5965,9847,6/02/2023,Whitsundays,PKG STORES/BEER/WINE/LIQUOR
160329.86,2279,2685,6/02/2023,Whitsundays,TOURIST ATTRACTIONS
476095.72,5594,8300,6/02/2023,Whitsundays,RETAIL STORES
1147775,9610,30522,6/02/2023,Whitsundays,HOTELS/MOTELS & RESORTS
40864.414,111,116,6/02/2023,Whitsundays,VEHICLE RENTAL
415764.84,4005,5154,6/02/2023,Whitsundays,RETAIL GOODS
794898.8,5028,7057,6/02/2023,Whitsundays,HOME IMPROVEMENT & SUPPLY
166300.86,1544,2145,6/02/2023,Whitsundays,ENTERTAINMENT
492706.7,4469,7809,6/02/2023,Whitsundays,AUTOMOTIVE
1366472.1,17575,24864,6/02/2023,Whitsundays,FUEL
2659201.8,27628,67557,6/02/2023,Whitsundays,FOOD & GROCERY
138192.14,607,836,6/02/2023,Whitsundays,TRAVEL AGENCIES
480431.5,8320,14688,6/02/2023,Whitsundays,BARS/TAVERNS/LOUNGES/DISCOS
373806.38,13718,23960,6/02/2023,Whitsundays,FAST FOOD RESTAURANTS
1017403.1,14597,37476,6/02/2023,Whitsundays,RESTAURANTS
245704.31,2480,3293,6/02/2023,Whitsundays,EDUCATION & GOVERNMENT
253609.62,3295,3333,27/11/2023,Whitsundays,RETAIL STORES
347443.4,1995,2963,27/11/2023,Whitsundays,HOME IMPROVEMENT & SUPPLY
69145.23,948,880,27/11/2023,Whitsundays,RETAIL SERVICES
219701.94,2892,4056,27/11/2023,Whitsundays,HEALTH CARE & DRUG STORE
86125.664,2750,2875,27/11/2023,Whitsundays,TRANSPORTATION
113306.21,1199,2901,27/11/2023,Whitsundays,TOURIST ATTRACTIONS
69823.08,284,297,27/11/2023,Whitsundays,TRAVEL AGENCIES
21320.88,61,68,27/11/2023,Whitsundays,VEHICLE RENTAL
308566.78,2947,3411,27/11/2023,Whitsundays,RETAIL GOODS
20752.178,403,426,27/11/2023,Whitsundays,PROFESSIONAL SERVICES
89355.04,623,1213,27/11/2023,Whitsundays,ENTERTAINMENT
1221446.6,14383,26593,27/11/2023,Whitsundays,FOOD & GROCERY
132450.61,2536,2403,27/11/2023,Whitsundays,AUTOMOTIVE
784322.06,5300,13348,27/11/2023,Whitsundays,HOTELS/MOTELS & RESORTS
2029844.4,12325,24675,22/01/2024,Noosa,RETAIL STORES
1291209.4,18704,21646,22/01/2024,Noosa,RETAIL GOODS
2514580,16918,20696,22/01/2024,Noosa,HEALTH CARE & DRUG STORE
462235.75,4168,4530,22/01/2024,Noosa,EDUCATION & GOVERNMENT
1923533.2,15346,19126,22/01/2024,Noosa,HOME IMPROVEMENT & SUPPLY
110599.41,131,171,22/01/2024,Noosa,TRAVEL AGENCIES
1175945.2,45169,48948,22/01/2024,Noosa,FAST FOOD RESTAURANTS
176317.23,2519,3579,22/01/2024,Noosa,PROFESSIONAL SERVICES
66118.46,2268,2278,22/01/2024,Noosa,TRANSPORTATION
1351455.6,18078,27719,22/01/2024,Noosa,PKG STORES/BEER/WINE/LIQUOR
6258269,75063,195473,22/01/2024,Noosa,FOOD & GROCERY
5832.7134,109,152,22/01/2024,Noosa,TOURIST ATTRACTIONS
638236.75,13281,17546,22/01/2024,Noosa,DISCOUNT & VARIETY STORES
820148.44,11131,26920,22/01/2024,Noosa,BARS/TAVERNS/LOUNGES/DISCOS
520840.88,4775,4131,22/01/2024,Noosa,RETAIL SERVICES
252832.84,4270,5478,22/01/2024,Noosa,ENTERTAINMENT
129561.2,719,1046,22/01/2024,Noosa,BUSINESS TO BUSINESS
868129.6,4573,4912,22/01/2024,Noosa,AUTOMOTIVE
1042061.94,5809,13682,22/01/2024,Noosa,HOTELS/MOTELS & RESORTS
20961.014,135,166,22/01/2024,Noosa,TRAILER PARKS AND CAMPGROUNDS
1739928.4,31872,47688,22/01/2024,Noosa,FUEL
4048393.2,34364,66173,22/01/2024,Noosa,RESTAURANTS
118691.67,833,1376,22/01/2024,Noosa,VEHICLE RENTAL
645364.8,13269,19509,13/05/2024,Noosa,BARS/TAVERNS/LOUNGES/DISCOS
1673164.9,11039,18076,13/05/2024,Noosa,RETAIL STORES
74092.02,2081,2547,13/05/2024,Noosa,TRANSPORTATION
652500.25,5372,11437,13/05/2024,Noosa,HOTELS/MOTELS & RESORTS
6801643.5,67107,141469,13/05/2024,Noosa,FOOD & GROCERY
122702.75,2748,3908,13/05/2024,Noosa,PROFESSIONAL SERVICES
1260798.6,14759,20588,13/05/2024,Noosa,RETAIL GOODS
656783.5,3333,4908,13/05/2024,Noosa,AUTOMOTIVE
1473939.5,18950,25294,13/05/2024,Noosa,PKG STORES/BEER/WINE/LIQUOR
165888.1,3141,5352,13/05/2024,Noosa,ENTERTAINMENT
135736.16,992,1019,13/05/2024,Noosa,BUSINESS TO BUSINESS
878770.5,27496,40236,13/05/2024,Noosa,FAST FOOD RESTAURANTS
46702.62,517,443,13/05/2024,Noosa,VEHICLE RENTAL
511890.7,4413,7026,13/05/2024,Noosa,EDUCATION & GOVERNMENT
57061.945,165,229,13/05/2024,Noosa,TRAVEL AGENCIES
2353873.2,40088,51559,13/05/2024,Noosa,RESTAURANTS
1942665.8,29157,32063,13/05/2024,Noosa,FUEL
1873167.1,20900,22151,13/05/2024,Noosa,HEALTH CARE & DRUG STORE
604770.44,10527,12625,13/05/2024,Noosa,DISCOUNT & VARIETY STORES
2480803.2,15816,21687,13/05/2024,Noosa,HOME IMPROVEMENT & SUPPLY
434052.56,4248,4819,13/05/2024,Noosa,RETAIL SERVICES
156149.06,210,220,10/06/2024,Noosa,TRAVEL AGENCIES
870128.6,5270,9504,10/06/2024,Noosa,HOTELS/MOTELS & RESORTS
1182262.6,15859,15908,10/06/2024,Noosa,RETAIL GOODS
180641.94,2919,4087,10/06/2024,Noosa,ENTERTAINMENT
2215442.8,12454,22333,10/06/2024,Noosa,HOME IMPROVEMENT & SUPPLY
5775086,67767,166810,10/06/2024,Noosa,FOOD & GROCERY
808641.2,35931,47692,10/06/2024,Noosa,FAST FOOD RESTAURANTS
45277.258,502,508,10/06/2024,Noosa,VEHICLE RENTAL
789409,3428,5508,10/06/2024,Noosa,AUTOMOTIVE
9485.268,361,433,10/06/2024,Noosa,TOURIST ATTRACTIONS
441781.25,4585,5060,10/06/2024,Noosa,EDUCATION & GOVERNMENT
124411.33,798,769,10/06/2024,Noosa,BUSINESS TO BUSINESS
1786326.6,27820,45119,10/06/2024,Noosa,FUEL
1279722.4,16586,30723,10/06/2024,Noosa,PKG STORES/BEER/WINE/LIQUOR
629426.9,11638,20764,10/06/2024,Noosa,BARS/TAVERNS/LOUNGES/DISCOS
1839584.8,19059,19073,10/06/2024,Noosa,HEALTH CARE & DRUG STORE
1249371.5,12886,14553,10/06/2024,Noosa,RETAIL STORES
109242.28,1929,2592,10/06/2024,Noosa,PROFESSIONAL SERVICES
64653.926,1933,2213,10/06/2024,Noosa,TRANSPORTATION
411146.22,4821,4888,10/06/2024,Noosa,RETAIL SERVICES
2184608.5,28062,64170,10/06/2024,Noosa,RESTAURANTS
633274.1,11038,14248,10/06/2024,Noosa,DISCOUNT & VARIETY STORES
1427171.6,14890,17698,23/01/2023,Noosa,RETAIL GOODS
1835702.2,12333,22468,23/01/2023,Noosa,RETAIL STORES
1443107.9,42598,58807,23/01/2023,Noosa,FAST FOOD RESTAURANTS
5502401,57555,81964,23/01/2023,Noosa,RESTAURANTS
301170.12,3990,7353,23/01/2023,Noosa,ENTERTAINMENT
146012.1,110,116,23/01/2023,Noosa,TRAVEL AGENCIES
9272.186,111,118,23/01/2023,Noosa,TELECOM
1439882.9,25751,31004,23/01/2023,Noosa,FUEL
1861526.1,25678,38857,23/01/2023,Noosa,PKG STORES/BEER/WINE/LIQUOR
731154.9,10512,17454,23/01/2023,Noosa,BARS/TAVERNS/LOUNGES/DISCOS
537289.56,5653,4746,23/01/2023,Noosa,EDUCATION & GOVERNMENT
10521.536,177,263,23/01/2023,Noosa,TOURIST ATTRACTIONS
78444.25,2641,2596,23/01/2023,Noosa,TRANSPORTATION
216052.89,2445,3281,23/01/2023,Noosa,VEHICLE RENTAL
130271,726,1004,23/01/2023,Noosa,BUSINESS TO BUSINESS
26110.104,129,148,23/01/2023,Noosa,TRAILER PARKS AND CAMPGROUNDS
714035.75,11435,18161,23/01/2023,Noosa,DISCOUNT & VARIETY STORES
164363.64,3158,3616,23/01/2023,Noosa,PROFESSIONAL SERVICES
2947867.2,15631,24554,23/01/2023,Noosa,HOME IMPROVEMENT & SUPPLY
592402.2,5071,6191,23/01/2023,Noosa,RETAIL SERVICES
1065509.4,8215,16118,23/01/2023,Noosa,HOTELS/MOTELS & RESORTS
2565432.8,16922,29626,23/01/2023,Noosa,HEALTH CARE & DRUG STORE
832092,5112,5497,23/01/2023,Noosa,AUTOMOTIVE
8393481,80669,178903,23/01/2023,Noosa,FOOD & GROCERY
1055690.4,4963,4754,16/01/2023,Noosa,AUTOMOTIVE
102959.65,100,149,16/01/2023,Noosa,TRAVEL AGENCIES
1170154,7772,11089,16/01/2023,Noosa,HOTELS/MOTELS & RESORTS
250336.25,4925,7649,16/01/2023,Noosa,ENTERTAINMENT
659950.4,4977,7232,16/01/2023,Noosa,RETAIL SERVICES
24723.062,144,145,16/01/2023,Noosa,TRAILER PARKS AND CAMPGROUNDS
76886.48,3050,3011,16/01/2023,Noosa,TRANSPORTATION
2158479.8,23614,24271,16/01/2023,Noosa,HEALTH CARE & DRUG STORE
1795225.9,21016,33689,16/01/2023,Noosa,PKG STORES/BEER/WINE/LIQUOR
788369.9,11374,21160,16/01/2023,Noosa,DISCOUNT & VARIETY STORES
221044.1,1776,3148,16/01/2023,Noosa,VEHICLE RENTAL
202633.83,3257,3599,16/01/2023,Noosa,PROFESSIONAL SERVICES
194080.5,1019,1009,16/01/2023,Noosa,BUSINESS TO BUSINESS
855862.3,12934,19648,16/01/2023,Noosa,BARS/TAVERNS/LOUNGES/DISCOS
1086187,44708,64592,16/01/2023,Noosa,FAST FOOD RESTAURANTS
1007225.06,4939,5630,16/01/2023,Noosa,EDUCATION & GOVERNMENT
2383690,14708,21658,16/01/2023,Noosa,RETAIL STORES
1362543.2,22385,27316,16/01/2023,Noosa,FUEL
8270673.5,95354,223530,16/01/2023,Noosa,FOOD & GROCERY
5703228.5,48901,100575,16/01/2023,Noosa,RESTAURANTS
10773.655,80,119,16/01/2023,Noosa,TELECOM
2508972.8,16813,17874,16/01/2023,Noosa,HOME IMPROVEMENT & SUPPLY
1830747.2,23168,23282,16/01/2023,Noosa,RETAIL GOODS
679588.06,9866,15024,24/06/2024,Noosa,DISCOUNT & VARIETY STORES
389035.78,3584,4448,24/06/2024,Noosa,RETAIL SERVICES
1013861.9,37545,51497,24/06/2024,Noosa,FAST FOOD RESTAURANTS
499123.97,12058,14949,24/06/2024,Noosa,BARS/TAVERNS/LOUNGES/DISCOS
114794.34,2080,3318,24/06/2024,Noosa,PROFESSIONAL SERVICES
81146.805,2231,2139,24/06/2024,Noosa,TRANSPORTATION
1118124.9,20095,32409,24/06/2024,Noosa,PKG STORES/BEER/WINE/LIQUOR
6613560,75780,148779,24/06/2024,Noosa,FOOD & GROCERY
143975.05,848,1205,24/06/2024,Noosa,BUSINESS TO BUSINESS
633995.06,3821,4449,24/06/2024,Noosa,EDUCATION & GOVERNMENT
209214.12,3528,4822,24/06/2024,Noosa,ENTERTAINMENT
1941724.6,19936,20368,24/06/2024,Noosa,HEALTH CARE & DRUG STORE
1610093.5,12834,17533,24/06/2024,Noosa,HOME IMPROVEMENT & SUPPLY
1338195.6,12244,19468,24/06/2024,Noosa,RETAIL STORES
825768.25,4087,5535,24/06/2024,Noosa,AUTOMOTIVE
5084.1167,86,117,25/09/2023,Noosa,TOURIST ATTRACTIONS
2217799.8,15791,19593,25/09/2023,Noosa,HOME IMPROVEMENT & SUPPLY
13281.447,142,316,25/09/2023,Noosa,TELECOM
665307.8,13698,22632,15/07/2024,Noosa,BARS/TAVERNS/LOUNGES/DISCOS
1736168.6,16768,22055,15/07/2024,Noosa,RETAIL STORES
641263.56,14923,16103,15/07/2024,Noosa,DISCOUNT & VARIETY STORES
860463.44,3738,6025,15/07/2024,Noosa,AUTOMOTIVE
295066.3,3515,4939,15/07/2024,Noosa,ENTERTAINMENT
1512654.4,15346,20696,15/07/2024,Noosa,RETAIL GOODS
628813.94,5979,5820,15/07/2024,Noosa,EDUCATION & GOVERNMENT
7210884.5,59812,195897,15/07/2024,Noosa,FOOD & GROCERY
71978.35,244,281,15/07/2024,Noosa,TRAVEL AGENCIES
1185056.5,16322,32505,15/07/2024,Noosa,PKG STORES/BEER/WINE/LIQUOR
2564817,17613,24292,15/07/2024,Noosa,HEALTH CARE & DRUG STORE
65365.57,2587,2434,15/07/2024,Noosa,TRANSPORTATION
574953.6,4188,4881,15/07/2024,Noosa,RETAIL SERVICES
11821.211,216,224,15/07/2024,Noosa,TOURIST ATTRACTIONS
950359.25,7322,10131,15/07/2024,Noosa,HOTELS/MOTELS & RESORTS
19409.514,134,194,15/07/2024,Noosa,TELECOM
1109064.9,36418,49742,15/07/2024,Noosa,FAST FOOD RESTAURANTS
1781645.1,13355,21728,15/07/2024,Noosa,HOME IMPROVEMENT & SUPPLY
2423803.8,33363,47611,15/07/2024,Noosa,FUEL
117610.97,1029,934,15/07/2024,Noosa,BUSINESS TO BUSINESS
154786.66,2352,4553,15/07/2024,Noosa,PROFESSIONAL SERVICES
3976211.8,41074,66367,15/07/2024,Noosa,RESTAURANTS
79400.07,686,865,15/07/2024,Noosa,VEHICLE RENTAL
222084.89,2718,4597,29/07/2024,Noosa,EDUCATION & GOVERNMENT
915225.06,10951,11683,29/07/2024,Noosa,HEALTH CARE & DRUG STORE
489081.84,6921,12642,29/07/2024,Noosa,BARS/TAVERNS/LOUNGES/DISCOS
3440103.2,47214,96347,29/07/2024,Noosa,FOOD & GROCERY
840751,8408,10620,29/07/2024,Noosa,RETAIL GOODS
651358.75,24575,26392,29/07/2024,Noosa,FAST FOOD RESTAURANTS
97000.33,2458,2807,29/07/2024,Noosa,ENTERTAINMENT
19734.318,100,203,29/07/2024,Noosa,TELECOM
53061.19,1869,1979,29/07/2024,Noosa,TRANSPORTATION
347407.72,8822,10129,29/07/2024,Noosa,DISCOUNT & VARIETY STORES
868061.2,9052,13557,29/07/2024,Noosa,RETAIL STORES
33942.125,130,146,29/07/2024,Noosa,TRAVEL AGENCIES
538095.3,4035,5799,29/07/2024,Noosa,HOTELS/MOTELS & RESORTS
1095938,17647,23935,29/07/2024,Noosa,FUEL
2071177,31311,55923,29/07/2024,Noosa,RESTAURANTS
263373.16,2250,2647,29/07/2024,Noosa,AUTOMOTIVE
265947.2,2512,2562,29/07/2024,Noosa,RETAIL SERVICES
1065935.4,16618,20741,29/07/2024,Noosa,PKG STORES/BEER/WINE/LIQUOR
59369.47,408,497,29/07/2024,Noosa,BUSINESS TO BUSINESS
90952.695,1764,1915,29/07/2024,Noosa,PROFESSIONAL SERVICES
1132074.5,7276,11753,29/07/2024,Noosa,HOME IMPROVEMENT & SUPPLY
2811.375,104,113,29/07/2024,Noosa,TOURIST ATTRACTIONS
32896.008,341,404,29/07/2024,Noosa,VEHICLE RENTAL
828786.44,5728,7696,24/06/2024,Noosa,HOTELS/MOTELS & RESORTS
2171946.8,28895,37796,24/06/2024,Noosa,FUEL
126277.3,196,197,24/06/2024,Noosa,TRAVEL AGENCIES
3358885.5,40917,78618,24/06/2024,Noosa,RESTAURANTS
74435.63,717,712,24/06/2024,Noosa,VEHICLE RENTAL
12673.047,187,186,24/06/2024,Noosa,TOURIST ATTRACTIONS
1233188,15291,21497,24/06/2024,Noosa,RETAIL GOODS
4602675,40196,70248,25/09/2023,Noosa,RESTAURANTS
2666350.5,18396,20550,25/09/2023,Noosa,RETAIL STORES
1514321.4,17309,22454,25/09/2023,Noosa,RETAIL GOODS
603971.4,4513,5112,25/09/2023,Noosa,AUTOMOTIVE
104070.72,297,351,25/09/2023,Noosa,TRAVEL AGENCIES
19526.633,147,220,25/09/2023,Noosa,TRAILER PARKS AND CAMPGROUNDS
5639686.5,91981,159836,25/09/2023,Noosa,FOOD & GROCERY
2252697.8,29816,35339,25/09/2023,Noosa,FUEL
154413.7,3131,4998,25/09/2023,Noosa,ENTERTAINMENT
117399.43,881,981,25/09/2023,Noosa,BUSINESS TO BUSINESS
597337.9,11082,15928,25/09/2023,Noosa,DISCOUNT & VARIETY STORES
500483.22,4579,6278,25/09/2023,Noosa,RETAIL SERVICES
1969601.9,20575,26211,25/09/2023,Noosa,PKG STORES/BEER/WINE/LIQUOR
2541725,21587,24074,25/09/2023,Noosa,HEALTH CARE & DRUG STORE
867143.3,14602,20573,25/09/2023,Noosa,BARS/TAVERNS/LOUNGES/DISCOS
306774.44,2686,3263,25/09/2023,Noosa,EDUCATION & GOVERNMENT
1114351.8,41659,71376,25/09/2023,Noosa,FAST FOOD RESTAURANTS
91645.055,2782,2366,25/09/2023,Noosa,TRANSPORTATION
178950.19,1465,1802,25/09/2023,Noosa,VEHICLE RENTAL
174149.27,2659,4139,25/09/2023,Noosa,PROFESSIONAL SERVICES
1601063.6,6404,14182,25/09/2023,Noosa,HOTELS/MOTELS & RESORTS
497603.8,3115,4420,12/02/2024,Noosa,EDUCATION & GOVERNMENT
560421.2,10550,19305,12/02/2024,Noosa,BARS/TAVERNS/LOUNGES/DISCOS
26884.479,170,150,12/02/2024,Noosa,TRAILER PARKS AND CAMPGROUNDS
996102.3,4004,5354,12/02/2024,Noosa,AUTOMOTIVE
2156829.2,15188,19915,12/02/2024,Noosa,HOME IMPROVEMENT & SUPPLY
153484.98,3127,3995,12/02/2024,Noosa,ENTERTAINMENT
1310909.4,12335,15960,12/02/2024,Noosa,RETAIL GOODS
435375.75,4490,4449,12/02/2024,Noosa,RETAIL SERVICES
123805.91,1974,2605,12/02/2024,Noosa,PROFESSIONAL SERVICES
5579.977,213,251,12/02/2024,Noosa,TOURIST ATTRACTIONS
1375002.6,16364,24097,12/02/2024,Noosa,PKG STORES/BEER/WINE/LIQUOR
2081893.4,18147,26937,12/02/2024,Noosa,HEALTH CARE & DRUG STORE
58941.594,1037,1138,12/02/2024,Noosa,VEHICLE RENTAL
77134.914,2123,2148,12/02/2024,Noosa,TRANSPORTATION
76559.336,195,202,12/02/2024,Noosa,TRAVEL AGENCIES
114995.82,801,1012,12/02/2024,Noosa,BUSINESS TO BUSINESS
492268.88,14329,16661,12/02/2024,Noosa,DISCOUNT & VARIETY STORES
3523563,45534,55915,12/02/2024,Noosa,RESTAURANTS
823553.56,38985,40745,12/02/2024,Noosa,FAST FOOD RESTAURANTS
1666209.4,13337,22056,12/02/2024,Noosa,RETAIL STORES
770320.7,7005,11706,12/02/2024,Noosa,HOTELS/MOTELS & RESORTS
2465344,34967,38528,12/02/2024,Noosa,FUEL
5420829.5,66914,152872,12/02/2024,Noosa,FOOD & GROCERY
1659560.5,23617,29084,13/03/2023,Noosa,PKG STORES/BEER/WINE/LIQUOR
22763.445,124,128,13/03/2023,Noosa,TRAILER PARKS AND CAMPGROUNDS
99597.73,817,949,13/03/2023,Noosa,BUSINESS TO BUSINESS
844003.25,4685,5295,13/03/2023,Noosa,AUTOMOTIVE
133608.19,3776,5454,13/03/2023,Noosa,ENTERTAINMENT
1061674.4,6956,14755,13/03/2023,Noosa,HOTELS/MOTELS & RESORTS
6008722.5,80889,155034,13/03/2023,Noosa,FOOD & GROCERY
43529.367,455,461,27/11/2023,Whitsundays,EDUCATION & GOVERNMENT
577696.06,7567,10436,27/11/2023,Whitsundays,FUEL
205741.8,7928,8845,27/11/2023,Whitsundays,FAST FOOD RESTAURANTS
269165.03,3998,5123,27/11/2023,Whitsundays,DISCOUNT & VARIETY STORES
352867.12,5413,12927,27/11/2023,Whitsundays,BARS/TAVERNS/LOUNGES/DISCOS
601040.3,10176,19299,27/11/2023,Whitsundays,RESTAURANTS
41418.69,770,946,27/11/2023,Whitsundays,BUSINESS TO BUSINESS
9001.59,59,63,27/11/2023,Whitsundays,TRAILER PARKS AND CAMPGROUNDS
334328.78,4186,5980,27/11/2023,Whitsundays,PKG STORES/BEER/WINE/LIQUOR
16527.19,95,96,27/11/2023,Whitsundays,TELECOM
415055.88,11937,18289,22/05/2023,Whitsundays,FAST FOOD RESTAURANTS
51230.7,272,370,22/05/2023,Whitsundays,TRAILER PARKS AND CAMPGROUNDS
323209.97,6996,6979,22/05/2023,Whitsundays,DISCOUNT & VARIETY STORES
808374.25,7724,12838,22/05/2023,Whitsundays,HEALTH CARE & DRUG STORE
604634.75,7240,7872,22/05/2023,Whitsundays,RETAIL STORES
169671.22,2227,2184,22/05/2023,Whitsundays,RETAIL SERVICES
252582.08,1950,3194,22/05/2023,Whitsundays,EDUCATION & GOVERNMENT
91417.61,1599,1611,22/05/2023,Whitsundays,BUSINESS TO BUSINESS
161681.75,881,1064,22/05/2023,Whitsundays,TRAVEL AGENCIES
124308.664,3752,4383,22/05/2023,Whitsundays,TRANSPORTATION
459461.75,4388,5535,22/05/2023,Whitsundays,RETAIL GOODS
39956.367,947,1472,22/05/2023,Whitsundays,PROFESSIONAL SERVICES
1416208,15159,45754,22/05/2023,Whitsundays,RESTAURANTS
1614840,10809,22919,22/05/2023,Whitsundays,HOTELS/MOTELS & RESORTS
601977.3,10027,15321,22/05/2023,Whitsundays,BARS/TAVERNS/LOUNGES/DISCOS
168395.19,1480,1802,22/05/2023,Whitsundays,ENTERTAINMENT
3376898.8,28783,73115,22/05/2023,Whitsundays,FOOD & GROCERY
776279.1,4517,7331,22/05/2023,Whitsundays,HOME IMPROVEMENT & SUPPLY
1351839.9,14813,24571,22/05/2023,Whitsundays,FUEL
23930.889,286,232,22/05/2023,Whitsundays,TELECOM
44994.055,124,181,22/05/2023,Whitsundays,VEHICLE RENTAL
477465.03,3888,7045,22/05/2023,Whitsundays,AUTOMOTIVE
196052.23,2671,4965,22/05/2023,Whitsundays,TOURIST ATTRACTIONS
588915.4,7174,11994,22/05/2023,Whitsundays,PKG STORES/BEER/WINE/LIQUOR
46448.832,862,1083,30/09/2024,Whitsundays,TOURIST ATTRACTIONS
327287.12,1904,4005,30/09/2024,Whitsundays,HOTELS/MOTELS & RESORTS
219007.81,3528,4003,30/09/2024,Whitsundays,FUEL
47990.824,1090,992,30/09/2024,Whitsundays,DISCOUNT & VARIETY STORES
28703.938,445,627,30/09/2024,Whitsundays,RETAIL SERVICES
61589.156,1248,1340,30/09/2024,Whitsundays,PKG STORES/BEER/WINE/LIQUOR
23887.127,666,750,30/09/2024,Whitsundays,TRANSPORTATION
71579.99,2378,3531,30/09/2024,Whitsundays,FAST FOOD RESTAURANTS
67057.016,445,669,30/09/2024,Whitsundays,EDUCATION & GOVERNMENT
110363.41,980,1116,30/09/2024,Whitsundays,HOME IMPROVEMENT & SUPPLY
106575.46,1505,1681,30/09/2024,Whitsundays,RETAIL STORES
93830.164,1771,2676,30/09/2024,Whitsundays,BARS/TAVERNS/LOUNGES/DISCOS
102213.7,1859,1617,30/09/2024,Whitsundays,HEALTH CARE & DRUG STORE
70104.01,912,1075,30/09/2024,Whitsundays,RETAIL GOODS
50586.105,976,1215,30/09/2024,Whitsundays,AUTOMOTIVE
12954.377,245,294,30/09/2024,Whitsundays,BUSINESS TO BUSINESS
646325.5,10271,9562,30/09/2024,Whitsundays,FOOD & GROCERY
132035.47,3305,5212,30/09/2024,Whitsundays,RESTAURANTS
6531.778,187,165,30/09/2024,Whitsundays,PROFESSIONAL SERVICES
83159.88,1638,1444,5/06/2023,Whitsundays,BUSINESS TO BUSINESS
430797,6019,5988,5/06/2023,Whitsundays,RETAIL GOODS
347483.9,7244,8587,5/06/2023,Whitsundays,DISCOUNT & VARIETY STORES
1253432.5,18049,44384,5/06/2023,Whitsundays,RESTAURANTS
233320.48,2150,2738,5/06/2023,Whitsundays,EDUCATION & GOVERNMENT
19815.162,275,304,5/06/2023,Whitsundays,TELECOM
3114753.2,27525,77451,5/06/2023,Whitsundays,FOOD & GROCERY
155444.47,1121,1623,5/06/2023,Whitsundays,ENTERTAINMENT
