date,lga_name,average_historical_occupancy,average_daily_rate,date,lga_name,average_length_of_stay,average_booking_window,,
2024-05-16,Cairns,0.5927,260.0853,2024-05-16,Cairns,3.6415,38.4075,,1
2024-05-16,Gold Coast,0.5499,292.3833,2024-05-16,Gold Coast,4.4034,53.6208,,1
2024-05-16,Noosa,0.4919,349.2536,2024-05-16,Noosa,2.9922,48.2239,,1
2024-05-16,Whitsunday,0.5668,380.2509,2024-05-16,Whitsunday,3.2026,47.8823,,1
2024-05-17,Cairns,0.5873,260.6805,2024-05-17,Cairns,4.1193,37.8271,,1
2024-05-17,Gold Coast,0.6199,336.6521,2024-05-17,Gold Coast,3.2992,45.7104,,1
2024-05-17,Noosa,0.5671,364.8084,2024-05-17,Noosa,3.0368,43.3857,,1
2024-05-17,Whitsunday,0.6139,375.925,2024-05-17,Whitsunday,2.5856,61.8121,,1
2024-05-18,Cairns,0.5816,256.8585,2024-05-18,Cairns,4.7387,47.9279,,1
2024-05-18,Gold Coast,0.6348,334.1,2024-05-18,Gold Coast,3.1546,40.4887,,1
2024-05-18,Noosa,0.5741,359.3405,2024-05-18,Noosa,3.5673,47.0204,,1
2024-05-18,Whitsunday,0.58,363.9416,2024-05-18,Whitsunday,3.6551,54.4597,,1
2024-05-19,Cairns,0.5502,255.6406,2024-05-19,Cairns,5.8798,58.4519,,1
2024-05-19,Gold Coast,0.5284,308.1178,2024-05-19,Gold Coast,5.4139,45.4756,,1
2024-05-19,Noosa,0.4524,354.1431,2024-05-19,Noosa,4.4941,59.75,,1
2024-05-19,Whitsunday,0.4625,373.1534,2024-05-19,Whitsunday,5.0705,70.6941,,1
2024-05-20,Cairns,0.5652,259.2807,2024-05-20,Cairns,4.3287,41.4463,,1
2024-05-20,Gold Coast,0.4873,291.0459,2024-05-20,Gold Coast,7.6206,45.4779,,1
2024-05-20,Noosa,0.4388,353.6476,2024-05-20,Noosa,4.8693,38.1936,,1
2024-05-20,Whitsunday,0.4517,368.9633,2024-05-20,Whitsunday,5.7641,49.5754,,1
2024-05-21,Cairns,0.6168,258.0275,2024-05-21,Cairns,3.6133,32.4933,,1
2024-05-21,Gold Coast,0.5186,285.6725,2024-05-21,Gold Coast,3.6032,27.0319,,1
2024-05-21,Noosa,0.4886,353.4555,2024-05-21,Noosa,3.2274,22.032,,1
2024-05-21,Whitsunday,0.4882,364.9348,2024-05-21,Whitsunday,3.712,36.976,,1
2024-05-22,Cairns,0.639,262.0242,2024-05-22,Cairns,3.8602,38.3897,,1
2024-05-22,Gold Coast,0.5229,287.3342,2024-05-22,Gold Coast,3.4939,31.0342,,1
2024-05-22,Noosa,0.4898,355.9858,2024-05-22,Noosa,2.9877,41.6533,,1
2024-05-22,Whitsunday,0.5148,355.9352,2024-05-22,Whitsunday,3.7591,48,,1
2024-05-23,Cairns,0.6679,264.0434,2024-05-23,Cairns,3.2441,44.7714,,1
2024-05-23,Gold Coast,0.5342,293.4311,2024-05-23,Gold Coast,3.8601,37.0349,,1
2024-05-23,Noosa,0.5404,354.4244,2024-05-23,Noosa,3.4615,67.1538,,1
2024-05-23,Whitsunday,0.527,359.2686,2024-05-23,Whitsunday,3.2651,55.2803,,1
2024-05-24,Cairns,0.67,267.9279,2024-05-24,Cairns,3.9043,45.5,,1
2024-05-24,Gold Coast,0.5856,324.1967,2024-05-24,Gold Coast,2.951,36.772,,1
2024-05-24,Noosa,0.7095,375.227,2024-05-24,Noosa,3.0476,100.9496,,1
2024-05-24,Whitsunday,0.5604,364.4385,2024-05-24,Whitsunday,2.9056,57.1257,,1
2024-05-25,Cairns,0.6974,270.2994,2024-05-25,Cairns,3.6337,38.2877,,1
2024-05-25,Gold Coast,0.6409,327.6828,2024-05-25,Gold Coast,3.1829,36.5565,,1
2024-05-25,Noosa,0.7253,377.0086,2024-05-25,Noosa,4.5765,44.6396,,1
2024-05-25,Whitsunday,0.601,360.8,2024-05-25,Whitsunday,2.7266,32.2949,,1
2024-05-26,Cairns,0.6251,265.6803,2024-05-26,Cairns,3.6067,29.5617,,1
2024-05-26,Gold Coast,0.5476,300.7837,2024-05-26,Gold Coast,4.1305,31.4478,,1
2024-05-26,Noosa,0.5559,362.7204,2024-05-26,Noosa,7.53,36.1966,,1
2024-05-26,Whitsunday,0.5267,361.3003,2024-05-26,Whitsunday,3.0245,39.418,,1
2024-05-27,Cairns,0.5713,255.2936,2024-05-27,Cairns,3.8655,34.577,,1
2024-05-27,Gold Coast,0.491,285.1252,2024-05-27,Gold Coast,4.5912,32.6054,,1
2024-05-27,Noosa,0.4696,351.5342,2024-05-27,Noosa,6.5312,38.0833,,1
2024-05-27,Whitsunday,0.4525,360.5737,2024-05-27,Whitsunday,3,36.819,,1
2024-05-28,Cairns,0.5367,251.8717,2024-05-28,Cairns,4,37.8604,,1
2024-05-28,Gold Coast,0.4663,279.8848,2024-05-28,Gold Coast,4.9866,35.5548,,1
2024-05-28,Noosa,0.419,344.7819,2024-05-28,Noosa,4.2687,37.0375,,1
2024-05-28,Whitsunday,0.432,367.6456,2024-05-28,Whitsunday,6.3098,46,,1
2024-05-29,Cairns,0.5496,254.5092,2024-05-29,Cairns,3.8745,37.9176,,1
2024-05-29,Gold Coast,0.4658,280.9749,2024-05-29,Gold Coast,3.6424,29.4881,,1
2024-05-29,Noosa,0.4115,344.5138,2024-05-29,Noosa,3.9824,48.3684,,1
2024-05-29,Whitsunday,0.4515,365.066,2024-05-29,Whitsunday,2.875,37.9903,,1
2024-05-30,Cairns,0.5662,253.2879,2024-05-30,Cairns,5.225,46.7571,,1
2024-05-30,Gold Coast,0.4847,282.8734,2024-05-30,Gold Coast,3.6836,32.4519,,1
2024-05-30,Noosa,0.4414,354.1576,2024-05-30,Noosa,3.7216,69.8205,,1
2024-05-30,Whitsunday,0.4616,361.8961,2024-05-30,Whitsunday,3.099,38.7837,,1
2024-05-31,Cairns,0.582,265.6946,2024-05-31,Cairns,4.9365,47.3487,,1
2024-05-31,Gold Coast,0.5499,317.2476,2024-05-31,Gold Coast,3.5201,36.9152,,1
2024-05-31,Noosa,0.5107,362.5098,2024-05-31,Noosa,3.881,65.8689,,1
2024-05-31,Whitsunday,0.5251,363.5848,2024-05-31,Whitsunday,4.0773,63.9502,,1
2024-06-01,Cairns,0.575,265.6051,2024-06-01,Cairns,9.8414,51.0317,,1
2024-06-01,Gold Coast,0.5877,318.7335,2024-06-01,Gold Coast,8.007,46.0511,,1
2024-06-01,Noosa,0.5519,357.1538,2024-06-01,Noosa,10.284,65.6724,,1
2024-06-01,Whitsunday,0.5102,363.962,2024-06-01,Whitsunday,8.9553,56.4553,,1
2024-06-02,Cairns,0.5681,261.2593,2024-06-02,Cairns,5.2118,41.302,,1
2024-06-02,Gold Coast,0.4981,295.3932,2024-06-02,Gold Coast,6.3091,34.8313,,1
2024-06-02,Noosa,0.4759,349.478,2024-06-02,Noosa,4.7899,31.0136,,1
2024-06-02,Whitsunday,0.469,356.7094,2024-06-02,Whitsunday,3.9279,47.9099,,1
2024-06-03,Cairns,0.5619,266.806,2024-06-03,Cairns,3.847,45.3955,,1
2024-06-03,Gold Coast,0.4578,283.002,2024-06-03,Gold Coast,6.2319,35.9742,,1
2024-06-03,Noosa,0.4341,344.3379,2024-06-03,Noosa,6.3728,37.3596,,1
2024-06-03,Whitsunday,0.4297,347.4605,2024-06-03,Whitsunday,8.7254,56.1176,,1
2024-06-04,Cairns,0.5609,266.798,2024-06-04,Cairns,4.2888,45.9333,,1
2024-06-04,Gold Coast,0.4616,279.9807,2024-06-04,Gold Coast,4.1681,34.9928,,1
2024-06-04,Noosa,0.4227,345.4773,2024-06-04,Noosa,4.24,33.2914,,1
2024-06-04,Whitsunday,0.4348,350.973,2024-06-04,Whitsunday,3.1369,33.8904,,1
2024-06-05,Cairns,0.5837,270.4645,2024-06-05,Cairns,4.4411,42.886,,1
2024-06-05,Gold Coast,0.483,281.1528,2024-06-05,Gold Coast,4.0423,42.1234,,1
2024-06-05,Noosa,0.4451,347.0576,2024-06-05,Noosa,3.6542,35.7606,,1
2024-06-05,Whitsunday,0.4563,353.7331,2024-06-05,Whitsunday,4.4215,58.3627,,1
2024-06-06,Cairns,0.5957,270.0551,2024-06-06,Cairns,3.5088,57.4134,,1
2024-06-06,Gold Coast,0.5364,285.8232,2024-06-06,Gold Coast,3.8435,46.0255,,1
2024-06-06,Noosa,0.4708,345.0047,2024-06-06,Noosa,4.2023,44.865,,1
2024-06-06,Whitsunday,0.4891,366.1562,2024-06-06,Whitsunday,4.1081,79.3963,,1
2024-06-07,Cairns,0.6258,289.0781,2024-06-07,Cairns,3.3829,45.8787,,1
2024-06-07,Gold Coast,0.6194,330.0044,2024-06-07,Gold Coast,3.3095,42.619,,1
2024-06-07,Noosa,0.5234,360.1745,2024-06-07,Noosa,3.5861,46.5833,,1
2024-06-07,Whitsunday,0.5712,378.6481,2024-06-07,Whitsunday,3.567,69.5426,,1
2024-06-08,Cairns,0.6362,286.4995,2024-06-08,Cairns,4.35,43.4406,,1
2024-06-08,Gold Coast,0.663,331.5978,2024-06-08,Gold Coast,3.5295,35.0052,,1
2024-06-08,Noosa,0.5735,361.9386,2024-06-08,Noosa,4.4187,43.625,,1
2024-06-08,Whitsunday,0.6206,385.1163,2024-06-08,Whitsunday,3.9246,46.1027,,1
2024-06-09,Cairns,0.6042,281.4861,2024-06-09,Cairns,5.306,46.6583,,1
2024-06-09,Gold Coast,0.5757,308.4864,2024-06-09,Gold Coast,4.958,43.2459,,1
2024-06-09,Noosa,0.5237,357.0898,2024-06-09,Noosa,4.0975,29.1024,,1
2024-06-09,Whitsunday,0.5764,384.1089,2024-06-09,Whitsunday,3.8269,60.5096,,1
2024-06-10,Cairns,0.5654,278.8645,2024-06-10,Cairns,4.1023,48.3105,,1
2024-06-10,Gold Coast,0.5072,292.0328,2024-06-10,Gold Coast,5.7087,42.681,,1
2024-06-10,Noosa,0.4799,353.203,2024-06-10,Noosa,5.6076,43.8653,,1
2024-06-10,Whitsunday,0.5254,373.206,2024-06-10,Whitsunday,3.5344,49.181,,1
2024-06-11,Cairns,0.5652,282.4293,2024-06-11,Cairns,4.5375,51.8083,,1
2024-06-11,Gold Coast,0.4913,285.4465,2024-06-11,Gold Coast,4.4657,39.8818,,1
2024-06-11,Noosa,0.4593,346.98,2024-06-11,Noosa,3.701,36.5108,,1
2024-06-11,Whitsunday,0.5062,372.4553,2024-06-11,Whitsunday,4.0632,53.1139,,1
2024-06-12,Cairns,0.6023,279.7182,2024-06-12,Cairns,4.8447,66.988,,1
2024-06-12,Gold Coast,0.4991,283.4705,2024-06-12,Gold Coast,3.7735,40.0807,,1
2024-06-12,Noosa,0.4601,351.944,2024-06-12,Noosa,5.7878,32.5454,,1
2024-06-12,Whitsunday,0.4917,359.0892,2024-06-12,Whitsunday,4.1555,46.0222,,1
2024-06-13,Cairns,0.6548,286.3322,2024-06-13,Cairns,3.9709,75.6147,,1
2024-06-13,Gold Coast,0.5233,285.3374,2024-06-13,Gold Coast,3.6247,36.7364,,1
2024-06-13,Noosa,0.4895,350.8232,2024-06-13,Noosa,3.617,45.8723,,1
2024-06-13,Whitsunday,0.5092,364.8311,2024-06-13,Whitsunday,7.416,60.136,,1
2024-06-14,Cairns,0.716,302.3559,2024-06-14,Cairns,3.7654,71.8592,,1
2024-06-14,Gold Coast,0.5863,323.1101,2024-06-14,Gold Coast,3.3753,38.0013,,1
2024-06-14,Noosa,0.524,361.5127,2024-06-14,Noosa,3.4182,44.1994,,1
2024-06-14,Whitsunday,0.5806,371.6562,2024-06-14,Whitsunday,3.2267,51.279,,1
2024-06-15,Cairns,0.7345,303.5791,2024-06-15,Cairns,3.9637,55.9782,,1
2024-06-15,Gold Coast,0.6189,323.1052,2024-06-15,Gold Coast,3.525,33.6824,,1
2024-06-15,Noosa,0.5889,369.377,2024-06-15,Noosa,3.9291,34.0626,,1
2024-06-15,Whitsunday,0.6,373.9272,2024-06-15,Whitsunday,3.4166,54.6893,,1
2024-06-16,Cairns,0.7214,305.2955,2024-06-16,Cairns,5.0034,45.1358,,1
2024-06-16,Gold Coast,0.5344,299.7886,2024-06-16,Gold Coast,4.155,36.219,,1
2024-06-16,Noosa,0.5012,362.5852,2024-06-16,Noosa,5.3372,33.6039,,1
2024-06-16,Whitsunday,0.5477,372.8217,2024-06-16,Whitsunday,4.303,46.2878,,1
2024-06-17,Cairns,0.6547,297.187,2024-06-17,Cairns,4.7366,37.7781,,1
2024-06-17,Gold Coast,0.5011,289.646,2024-06-17,Gold Coast,5.6202,37.346,,1
2024-06-17,Noosa,0.4888,363.054,2024-06-17,Noosa,3.8653,27.516,,1
2024-06-17,Whitsunday,0.5041,378.6764,2024-06-17,Whitsunday,5.5042,48.6239,,1
2024-06-18,Cairns,0.6106,286.4993,2024-06-18,Cairns,4.3693,52.2012,,1
2024-06-18,Gold Coast,0.4988,283.8122,2024-06-18,Gold Coast,4.1636,43.1282,,1
2024-06-18,Noosa,0.4663,355.2548,2024-06-18,Noosa,4.2272,32.2443,,1
2024-06-18,Whitsunday,0.5062,369.6171,2024-06-18,Whitsunday,3.5164,60.4835,,1
2024-06-19,Cairns,0.6321,289.0599,2024-06-19,Cairns,3.6657,42.2747,,1
2024-06-19,Gold Coast,0.5122,284.1288,2024-06-19,Gold Coast,4.0801,43.78,,1
2024-06-19,Noosa,0.4673,356.5811,2024-06-19,Noosa,3.3262,34.8609,,1
2024-06-19,Whitsunday,0.525,368.3305,2024-06-19,Whitsunday,3.1834,43.9541,,1
2024-06-20,Cairns,0.6266,287.7301,2024-06-20,Cairns,4.5953,43.5693,,1
2024-06-20,Gold Coast,0.5401,285.334,2024-06-20,Gold Coast,3.9813,39.9689,,1
2024-06-20,Noosa,0.4731,357.8166,2024-06-20,Noosa,3.6465,43.8,,1
2024-06-20,Whitsunday,0.5376,372.0023,2024-06-20,Whitsunday,3.7573,58.3823,,1
2024-06-21,Cairns,0.6552,294.2456,2024-06-21,Cairns,4.0822,53.2904,,1
2024-06-21,Gold Coast,0.5943,337.4122,2024-06-21,Gold Coast,3.6815,40.3472,,1
2024-06-21,Noosa,0.517,377.6342,2024-06-21,Noosa,4.0055,44.4297,,1
2024-06-21,Whitsunday,0.6021,382.6005,2024-06-21,Whitsunday,5.53,62.2677,,1
2024-06-22,Cairns,0.6952,300.3504,2024-06-22,Cairns,4,64.1207,,1
2024-06-22,Gold Coast,0.6177,336.3107,2024-06-22,Gold Coast,3.5783,42.2709,,1
2024-06-22,Noosa,0.539,376.6862,2024-06-22,Noosa,4.1639,41.7704,,1
2024-06-22,Whitsunday,0.626,386.9903,2024-06-22,Whitsunday,4,52.9459,,1
2024-06-23,Cairns,0.6788,301.7812,2024-06-23,Cairns,4.8814,57.1945,,1
2024-06-23,Gold Coast,0.5491,320.9897,2024-06-23,Gold Coast,4.7673,38.4215,,1
2024-06-23,Noosa,0.5058,378.3217,2024-06-23,Noosa,4.0238,36.746,,1
2024-06-23,Whitsunday,0.574,391.1439,2024-06-23,Whitsunday,4.1869,52.6585,,1
2024-06-24,Cairns,0.6743,299.2134,2024-06-24,Cairns,4.3814,56.2479,,1
2024-06-24,Gold Coast,0.5059,313.7807,2024-06-24,Gold Coast,4.4638,36.6524,,1
2024-06-24,Noosa,0.5037,377.7817,2024-06-24,Noosa,3.8048,46.1056,,1
2024-06-24,Whitsunday,0.5482,394.4521,2024-06-24,Whitsunday,3.4615,44.9743,,1
2024-06-25,Cairns,0.6896,300.621,2024-06-25,Cairns,4.4672,49.8598,,1
2024-06-25,Gold Coast,0.5108,313.8399,2024-06-25,Gold Coast,3.5755,32.2544,,1
2024-06-25,Noosa,0.5071,380.4143,2024-06-25,Noosa,4.8695,37.6908,,1
2024-06-25,Whitsunday,0.5405,394.3373,2024-06-25,Whitsunday,3.0555,43.5416,,1
2024-06-26,Cairns,0.7127,303.9198,2024-06-26,Cairns,4.0968,53.7236,,1
2024-06-26,Gold Coast,0.5185,315.6342,2024-06-26,Gold Coast,4.3772,36.3821,,1
2024-06-26,Noosa,0.5084,379.1825,2024-06-26,Noosa,4.3577,43.4082,,1
2024-06-26,Whitsunday,0.5326,385.9837,2024-06-26,Whitsunday,3.1944,47.5462,,1
2024-06-27,Cairns,0.7241,301.2325,2024-06-27,Cairns,4.3841,71.5621,,1
2024-06-27,Gold Coast,0.5447,318.9244,2024-06-27,Gold Coast,4.1447,36.6237,,1
2024-06-27,Noosa,0.5331,379.9226,2024-06-27,Noosa,3.8175,45.5839,,1
2024-06-27,Whitsunday,0.5791,381.9473,2024-06-27,Whitsunday,3.8132,67.4759,,1
2024-06-28,Cairns,0.7292,305.4485,2024-06-28,Cairns,3.9456,60.6603,,1
2024-06-28,Gold Coast,0.6005,346.2186,2024-06-28,Gold Coast,3.1855,36.806,,1
2024-06-28,Noosa,0.5849,388.9418,2024-06-28,Noosa,3.3074,40.1443,,1
2024-06-28,Whitsunday,0.6366,378.9144,2024-06-28,Whitsunday,3.2126,62.1264,,1
2024-06-29,Cairns,0.7379,305.7486,2024-06-29,Cairns,4.3455,65.4293,,1
2024-06-29,Gold Coast,0.6381,349.7532,2024-06-29,Gold Coast,3.4251,32.909,,1
2024-06-29,Noosa,0.6147,391.1545,2024-06-29,Noosa,4.2507,55.2857,,1
2024-06-29,Whitsunday,0.6666,373.8628,2024-06-29,Whitsunday,3.7552,57.6713,,1
2024-06-30,Cairns,0.7257,309.2905,2024-06-30,Cairns,4.4704,75.6639,,1
2024-06-30,Gold Coast,0.5492,333.7797,2024-06-30,Gold Coast,4.9221,37.3291,,1
2024-06-30,Noosa,0.5717,396.1865,2024-06-30,Noosa,6.1609,65.1455,,1
2024-06-30,Whitsunday,0.6412,391.937,2024-06-30,Whitsunday,4.6645,76.0451,,1
2024-07-01,Cairns,0.7153,313.8286,2024-07-01,Cairns,8.2925,84.2336,,1
2024-07-01,Gold Coast,0.5325,332.7245,2024-07-01,Gold Coast,9.6957,52.5443,,1
2024-07-01,Noosa,0.5774,400.5119,2024-07-01,Noosa,8.8808,70.5429,,1
2024-07-01,Whitsunday,0.6287,401.4746,2024-07-01,Whitsunday,5.6887,79.8278,,1
2024-07-02,Cairns,0.723,311.6223,2024-07-02,Cairns,4.1768,63.3689,,1
2024-07-02,Gold Coast,0.541,332.5973,2024-07-02,Gold Coast,4.9544,44.7968,,1
2024-07-02,Noosa,0.5719,397.8091,2024-07-02,Noosa,5.3853,50.8119,,1
2024-07-02,Whitsunday,0.6269,399.9533,2024-07-02,Whitsunday,3.7258,64.508,,1
2024-07-03,Cairns,0.7446,312.4237,2024-07-03,Cairns,4.5169,72.3135,,1
2024-07-03,Gold Coast,0.566,333.0415,2024-07-03,Gold Coast,3.684,43.358,,1
2024-07-03,Noosa,0.5964,394.3296,2024-07-03,Noosa,4.4696,65.3068,,1
2024-07-03,Whitsunday,0.6418,396.7699,2024-07-03,Whitsunday,3.8442,71.0081,,1
2024-07-04,Cairns,0.7556,309.3721,2024-07-04,Cairns,4.6153,69.4985,,1
2024-07-04,Gold Coast,0.614,340.2887,2024-07-04,Gold Coast,3.6451,67.4025,,1
2024-07-04,Noosa,0.6179,392.5924,2024-07-04,Noosa,4.0658,55.1356,,1
2024-07-04,Whitsunday,0.6807,395.281,2024-07-04,Whitsunday,4.1942,71.3597,,1
2024-07-05,Cairns,0.7567,314.5027,2024-07-05,Cairns,4.26,68.6742,,1
2024-07-05,Gold Coast,0.7331,391.8125,2024-07-05,Gold Coast,3.1843,85.0335,,1
2024-07-05,Noosa,0.6369,401.8875,2024-07-05,Noosa,3.862,52.0402,,1
2024-07-05,Whitsunday,0.6891,394.7866,2024-07-05,Whitsunday,3.8203,68.75,,1
2024-07-06,Cairns,0.7611,311.679,2024-07-06,Cairns,4.6923,79.0056,,1
2024-07-06,Gold Coast,0.7745,396.1158,2024-07-06,Gold Coast,3.8924,70.8787,,1
2024-07-06,Noosa,0.654,400.544,2024-07-06,Noosa,3.5186,61.3385,,1
2024-07-06,Whitsunday,0.7002,393.6076,2024-07-06,Whitsunday,4.0584,85.3961,,1
2024-07-07,Cairns,0.7298,310.8331,2024-07-07,Cairns,5.9302,66.2209,,1
2024-07-07,Gold Coast,0.6839,380.702,2024-07-07,Gold Coast,8.6792,53.5171,,1
2024-07-07,Noosa,0.5759,399.1503,2024-07-07,Noosa,5.5601,59.0526,,1
2024-07-07,Whitsunday,0.6415,401.7812,2024-07-07,Whitsunday,4.6969,75.6136,,1
2024-07-08,Cairns,0.7434,311.7421,2024-07-08,Cairns,5.4005,70.7434,,1
2024-07-08,Gold Coast,0.6138,352.9092,2024-07-08,Gold Coast,8.9349,47.9444,,1
2024-07-08,Noosa,0.5769,393.2405,2024-07-08,Noosa,6.2516,56.5794,,1
2024-07-08,Whitsunday,0.6441,407.2441,2024-07-08,Whitsunday,5.234,58.7801,,1
2024-07-09,Cairns,0.7436,310.3338,2024-07-09,Cairns,5.5643,72.0614,,1
2024-07-09,Gold Coast,0.6064,341.0723,2024-07-09,Gold Coast,5.6176,39.5333,,1
2024-07-09,Noosa,0.5907,391.1673,2024-07-09,Noosa,4.1441,47.6419,,1
2024-07-09,Whitsunday,0.6319,405.8777,2024-07-09,Whitsunday,5.552,70.8125,,1
2024-07-10,Cairns,0.7664,310.6273,2024-07-10,Cairns,4.4926,69.1436,,1
2024-07-10,Gold Coast,0.6206,338.6032,2024-07-10,Gold Coast,5.6739,40.7107,,1
2024-07-10,Noosa,0.609,386.3344,2024-07-10,Noosa,4.2967,47.4688,,1
2024-07-10,Whitsunday,0.6714,410.8592,2024-07-10,Whitsunday,4.2262,55.8102,,1
2024-07-11,Cairns,0.7723,310.2056,2024-07-11,Cairns,4.4261,59.6601,,1
2024-07-11,Gold Coast,0.642,335.8285,2024-07-11,Gold Coast,5.234,41.0075,,1
2024-07-11,Noosa,0.6171,390.2624,2024-07-11,Noosa,5.172,58.04,,1
2024-07-11,Whitsunday,0.7105,401.9849,2024-07-11,Whitsunday,3.7677,61.0451,,1
2024-07-12,Cairns,0.793,310.93,2024-07-12,Cairns,3.7567,62.3857,,1
2024-07-12,Gold Coast,0.685,351.6896,2024-07-12,Gold Coast,3.6045,37.8916,,1
2024-07-12,Noosa,0.6754,393.9117,2024-07-12,Noosa,5.0244,57.3105,,1
2024-07-12,Whitsunday,0.7392,396.3978,2024-07-12,Whitsunday,3.0127,68.2802,,1
2024-07-13,Cairns,0.8145,314.1281,2024-07-13,Cairns,5.1882,69.4254,,1
2024-07-13,Gold Coast,0.7145,351.5988,2024-07-13,Gold Coast,4.2927,39.9618,,1
2024-07-13,Noosa,0.7005,389.4878,2024-07-13,Noosa,5.0865,61.5582,,1
2024-07-13,Whitsunday,0.7035,396.83,2024-07-13,Whitsunday,4.3643,59.8914,,1
2024-07-14,Cairns,0.7914,312.8297,2024-07-14,Cairns,4.7303,63.4685,,1
2024-07-14,Gold Coast,0.6433,331.6798,2024-07-14,Gold Coast,4.5542,39.0871,,1
2024-07-14,Noosa,0.6279,389.575,2024-07-14,Noosa,5.1317,55.6655,,1
2024-07-14,Whitsunday,0.6451,401.7415,2024-07-14,Whitsunday,4.9389,64.9847,,1
2024-07-15,Cairns,0.7774,308.1131,2024-07-15,Cairns,4.9464,59.9489,,1
2024-07-15,Gold Coast,0.6122,319.4825,2024-07-15,Gold Coast,6.3591,40.159,,1
2024-07-15,Noosa,0.6032,387.485,2024-07-15,Noosa,6.6116,56.4862,,1
2024-07-15,Whitsunday,0.628,398.267,2024-07-15,Whitsunday,5.0921,78.7304,,1
2024-07-16,Cairns,0.7746,307.8138,2024-07-16,Cairns,4.1294,55.4029,,1
2024-07-16,Gold Coast,0.6003,316.8652,2024-07-16,Gold Coast,4.877,39.0931,,1
2024-07-16,Noosa,0.604,378.9513,2024-07-16,Noosa,4.3224,43.2081,,1
2024-07-16,Whitsunday,0.6311,391.252,2024-07-16,Whitsunday,4.1764,51.6638,,1
2024-07-17,Cairns,0.7674,307.0894,2024-07-17,Cairns,4.5592,55.8632,,1
2024-07-17,Gold Coast,0.5943,311.8351,2024-07-17,Gold Coast,4.5665,37.9946,,1
2024-07-17,Noosa,0.6379,378.7362,2024-07-17,Noosa,5.3957,42.0812,,1
2024-07-17,Whitsunday,0.6627,395.0477,2024-07-17,Whitsunday,3.8409,64.9924,,1
2024-07-18,Cairns,0.7695,307.3842,2024-07-18,Cairns,4.037,54.0899,,1
2024-07-18,Gold Coast,0.6126,312.5842,2024-07-18,Gold Coast,4.0938,35.6798,,1
2024-07-18,Noosa,0.6739,382.8588,2024-07-18,Noosa,2.9051,57.0703,,1
2024-07-18,Whitsunday,0.6936,398.6583,2024-07-18,Whitsunday,3.7245,56.4251,,1
2024-07-19,Cairns,0.7795,310.2092,2024-07-19,Cairns,3.3686,53.9166,,1
2024-07-19,Gold Coast,0.6586,332.3925,2024-07-19,Gold Coast,3.0119,36.7017,,1
2024-07-19,Noosa,0.6832,381.5131,2024-07-19,Noosa,4.4862,52.0723,,1
2024-07-19,Whitsunday,0.7108,385.0602,2024-07-19,Whitsunday,3.5903,66.6204,,1
2024-07-20,Cairns,0.7682,309.8693,2024-07-20,Cairns,4.7956,59,,1
2024-07-20,Gold Coast,0.6577,329.3285,2024-07-20,Gold Coast,4.4655,34.0706,,1
2024-07-20,Noosa,0.6647,373.2157,2024-07-20,Noosa,3.4551,42.8513,,1
2024-07-20,Whitsunday,0.7215,373.1156,2024-07-20,Whitsunday,3.7459,57.2648,,1
2024-07-21,Cairns,0.7438,309.1221,2024-07-21,Cairns,4.6569,53.9656,,1
2024-07-21,Gold Coast,0.5673,306.2073,2024-07-21,Gold Coast,5.6169,38.6495,,1
2024-07-21,Noosa,0.5831,370.3563,2024-07-21,Noosa,5.0538,54.101,,1
2024-07-21,Whitsunday,0.6374,371.0134,2024-07-21,Whitsunday,4,67.2878,,1
2024-07-22,Cairns,0.7151,309.3192,2024-07-22,Cairns,5.8091,58.748,,1
2024-07-22,Gold Coast,0.535,288.1134,2024-07-22,Gold Coast,6.6179,46.4457,,1
2024-07-22,Noosa,0.5609,357.0458,2024-07-22,Noosa,7.1037,66.6195,,1
2024-07-22,Whitsunday,0.6318,369.3628,2024-07-22,Whitsunday,3.8493,51.5958,,1
2024-07-23,Cairns,0.7129,305.1309,2024-07-23,Cairns,4.9279,58.1891,,1
2024-07-23,Gold Coast,0.5361,286.0594,2024-07-23,Gold Coast,4.531,39.4431,,1
2024-07-23,Noosa,0.5801,359.1962,2024-07-23,Noosa,4.2276,41.5243,,1
2024-07-23,Whitsunday,0.632,373.4009,2024-07-23,Whitsunday,3.3615,50.223,,1
2024-07-24,Cairns,0.7233,304.2915,2024-07-24,Cairns,4.591,57.1313,,1
2024-07-24,Gold Coast,0.5549,285.4268,2024-07-24,Gold Coast,4.6148,45.273,,1
2024-07-24,Noosa,0.5645,355.5192,2024-07-24,Noosa,4.8027,51.7522,,1
2024-07-24,Whitsunday,0.6634,378.2789,2024-07-24,Whitsunday,4.3311,62.2715,,1
2024-07-25,Cairns,0.7554,304.0546,2024-07-25,Cairns,3.9871,58.7139,,1
2024-07-25,Gold Coast,0.5944,289.8737,2024-07-25,Gold Coast,4.328,42.7917,,1
2024-07-25,Noosa,0.6061,356.1053,2024-07-25,Noosa,3.9301,51.658,,1
2024-07-25,Whitsunday,0.6726,378.6417,2024-07-25,Whitsunday,3.6062,73.7812,,1
2024-07-26,Cairns,0.7883,308.2965,2024-07-26,Cairns,3.6728,57.8747,,1
2024-07-26,Gold Coast,0.6779,325.6732,2024-07-26,Gold Coast,3.8713,41.4099,,1
2024-07-26,Noosa,0.6731,363.0715,2024-07-26,Noosa,3.3555,58.4345,,1
2024-07-26,Whitsunday,0.7162,370.8333,2024-07-26,Whitsunday,2.8072,83,,1
